timestamp,open,high,low,close,volume,close_normalized
2024-12-11 09:00:00,98100.7,98172.4,97753.2,97999.5,56.67500544,0.33963952941782527
2024-12-11 10:00:00,97999.6,98292.5,97862.1,98208.9,59.04289441,0.35312337005866146
2024-12-11 11:00:00,98208.9,98456.0,98125.6,98290.3,48.12618058,0.3583649394386243
2024-12-11 12:00:00,98290.4,98493.9,98154.3,98230.8,44.36682545,0.35453357115720224
2024-12-11 13:00:00,98230.9,98867.7,98060.5,98733.0,139.69517576,0.3868716073072887
2024-12-11 14:00:00,98733.0,99536.7,98355.0,99507.6,134.14819865,0.43675022698442384
2024-12-11 15:00:00,99516.6,100776.1,99396.4,100346.2,325.17541808,0.49074998229199523
2024-12-11 16:00:00,100346.3,101069.9,100270.3,100577.0,179.36798814,0.5056118276592595
2024-12-11 17:00:00,100577.0,101025.6,99629.0,99752.6,208.23028597,0.4525264493196911
2024-12-11 18:00:00,99752.7,100781.3,99600.0,100385.0,210.8848279,0.49324842076794795
2024-12-11 19:00:00,100385.0,101130.0,100381.4,101116.6,87.31118796,0.5403581524433831
2024-12-11 20:00:00,101116.7,101680.6,101012.1,101280.2,147.55760001,0.5508928053986876
2024-12-11 21:00:00,101266.7,101527.4,100856.6,101509.1,104.50754591,0.5656323045519236
2024-12-11 22:00:00,101515.0,101876.3,101167.9,101195.3,59.92218947,0.5454258614139361
2024-12-11 23:00:00,101195.3,101489.4,101063.2,101110.4,40.38822753,0.5399589174291838
2024-12-12 00:00:00,101116.9,101197.9,100534.5,100754.4,178.54744703,0.5170351004848771
2024-12-12 01:00:00,100754.5,100864.1,100331.9,100491.4,67.46545124,0.5000998087535494
2024-12-12 02:00:00,100491.4,101808.7,100491.4,101808.7,72.85860311,0.584924370721907
2024-12-12 03:00:00,101810.0,101810.3,100799.6,101024.3,110.29729905,0.5344147021513619
2024-12-12 04:00:00,101024.4,101195.8,100582.0,100690.0,72.17431982,0.51288820775675
2024-12-12 05:00:00,100689.9,101091.9,100610.2,100610.2,52.23528016,0.5077496667675485
2024-12-12 06:00:00,100610.2,100860.0,100404.2,100585.7,73.60351393,0.5061720445340218
2024-12-12 07:00:00,100590.4,100924.0,100501.7,100511.6,49.42669702,0.5014005421869069
2024-12-12 08:00:00,100511.7,101053.6,100475.4,100985.3,51.76779401,0.5319033851265642
2024-12-12 09:00:00,100985.3,101128.8,100791.9,100809.3,36.09408774,0.5205702621428621
2024-12-12 10:00:00,100809.4,100809.4,100479.1,100590.1,42.04242232,0.506455372608615
2024-12-12 11:00:00,100590.1,100644.7,100169.8,100351.9,65.86772081,0.4911170209340809
2024-12-12 12:00:00,100351.9,100928.0,100351.8,100814.4,57.6974705,0.5208986651384119
2024-12-12 13:00:00,100821.9,101538.0,100547.8,100910.4,125.46657695,0.5270803685840677
2024-12-12 14:00:00,100910.4,101715.4,100623.1,101693.0,167.28963204,0.5774741302150075
2024-12-12 15:00:00,101697.9,101854.4,100721.7,101794.5,152.47312289,0.5840099937539039
2024-12-12 16:00:00,101794.6,102525.0,101454.3,101457.2,228.29222953,0.5622903211266154
2024-12-12 17:00:00,101457.3,101710.4,101219.9,101611.3,85.18977562,0.5722132430117777
2024-12-12 18:00:00,101611.3,101666.2,100832.0,100841.6,69.7216708,0.5226501477813484
2024-12-12 19:00:00,100841.6,101045.0,99307.1,99487.6,211.13820698,0.43546237209991223
2024-12-12 20:00:00,99487.6,100400.0,99468.4,100025.4,114.88289426,0.47009278994442877
2024-12-12 21:00:00,100029.4,100117.3,99699.6,99753.5,60.06417593,0.45258440278949374
2024-12-12 22:00:00,99753.5,100463.8,99500.5,100439.4,64.23880225,0.4967513860538192
2024-12-12 23:00:00,100443.1,100464.8,99892.5,100002.9,53.32810988,0.4686439531993532
2024-12-13 00:00:00,100002.9,100347.0,99928.7,100090.1,44.24397493,0.4742590004958246
2024-12-13 01:00:00,100090.2,100146.2,99203.2,99320.2,57.39319152,0.42468302671654945
2024-12-13 02:00:00,99320.2,99688.8,99202.7,99478.9,57.75470867,0.4349021552251489
2024-12-13 03:00:00,99479.0,99797.3,99479.0,99727.6,36.49024756,0.4509166307140516
2024-12-13 04:00:00,99727.6,100059.8,99649.4,99999.9,37.63004724,0.4684507749666765
2024-12-13 05:00:00,100000.0,100169.9,99850.2,99893.3,51.42514342,0.46158650843223015
2024-12-13 06:00:00,99893.4,100099.3,99693.1,99693.9,32.80125783,0.4487465952336488
2024-12-13 07:00:00,99693.9,100229.7,99500.0,100129.6,49.14312557,0.47680251389273504
2024-12-13 08:00:00,100129.7,100350.0,99885.1,100265.0,44.31403819,0.4855212914608783
2024-12-13 09:00:00,100265.0,100339.0,99896.8,100092.3,38.26522137,0.4744006645331207
2024-12-13 10:00:00,100092.4,100553.6,99913.8,100455.1,42.18883883,0.49776235213816156
2024-12-13 11:00:00,100455.1,100787.2,100309.3,100358.2,48.62684004,0.4915226952227022
2024-12-13 12:00:00,100358.2,100481.2,100143.9,100299.5,38.25898523,0.48774284113666083
2024-12-13 13:00:00,100299.6,100534.3,99939.3,100286.2,68.22598272,0.4868864176384604
2024-12-13 14:00:00,100287.2,101017.8,100225.6,101017.8,82.69898795,0.5339961493138956
2024-12-13 15:00:00,101017.9,101368.9,99700.0,99876.9,150.12053641,0.46053046742693005
2024-12-13 16:00:00,99877.0,101259.0,99810.8,100975.9,151.62516787,0.5312980933308432
2024-12-13 17:00:00,100976.0,101777.7,100781.8,101731.7,122.49693152,0.5799661294165372
2024-12-13 18:00:00,101731.7,101900.0,101295.2,101488.8,92.92835811,0.5643251318441441
2024-12-13 19:00:00,101488.9,101623.4,101200.2,101465.7,42.13895869,0.5628376594525328
2024-12-13 20:00:00,101465.7,101866.3,101225.0,101666.7,55.83258158,0.5757806010418746
2024-12-13 21:00:00,101666.8,101680.8,101256.9,101289.4,37.01530235,0.5514852186455628
2024-12-13 22:00:00,101289.5,101402.2,101086.6,101238.0,38.94616962,0.5481754315923683
2024-12-13 23:00:00,101238.0,101500.0,101131.3,101413.2,34.29483899,0.5594570403806898
2024-12-14 00:00:00,101413.2,101521.0,101141.9,101301.3,36.60220696,0.5522514923018477
2024-12-14 01:00:00,101301.3,102648.2,101301.2,102131.9,150.97055285,0.6057361056556144
2024-12-14 02:00:00,102144.6,102295.0,101677.5,102018.9,72.09006522,0.5984597255581239
2024-12-14 03:00:00,102018.8,102351.8,102018.8,102077.2,75.63481499,0.6022138225464754
2024-12-14 04:00:00,102069.6,102141.9,101581.1,101681.0,67.64774819,0.5767014172843005
2024-12-14 05:00:00,101681.0,101820.6,101627.3,101722.7,26.76031056,0.5793865947185071
2024-12-14 06:00:00,101723.0,101994.2,101688.5,101903.7,24.9063055,0.5910416814233371
2024-12-14 07:00:00,101903.8,101927.3,101617.0,101819.7,41.9547442,0.5856326909083883
2024-12-14 08:00:00,101819.7,101866.6,101580.0,101801.7,23.31554998,0.584473621512328
2024-12-14 09:00:00,101801.8,101801.8,101474.2,101559.2,23.58299123,0.5688583810376246
2024-12-14 10:00:00,101559.3,101593.7,101286.9,101548.3,144.61539862,0.5681565001255662
2024-12-14 11:00:00,101548.3,101705.0,101462.9,101591.9,26.58546692,0.570964023773801
2024-12-14 12:00:00,101592.0,101648.3,101233.9,101300.3,38.9760637,0.5521870995576221
2024-12-14 13:00:00,101300.3,101412.1,100816.6,101176.6,92.75151607,0.544221717096918
2024-12-14 14:00:00,101176.7,102314.8,101174.2,101436.6,101.91936757,0.560963830595569
2024-12-14 15:00:00,101436.7,101755.0,101343.5,101628.1,38.18323986,0.5732950411147677
2024-12-14 16:00:00,101628.2,101660.1,101419.7,101639.2,28.80798776,0.5740098005756711
2024-12-14 17:00:00,101643.4,101741.2,100873.8,100980.1,63.4939383,0.5315685428565914
2024-12-14 18:00:00,100980.0,101188.7,100837.6,100898.0,54.3686102,0.5262818985556709
2024-12-14 19:00:00,100898.1,101375.2,100866.7,101309.7,40.00043015,0.5527923913533422
2024-12-14 20:00:00,101309.8,101414.4,100606.2,100745.5,42.37932484,0.5164620050612698
2024-12-14 21:00:00,100758.1,101188.4,100758.1,101080.4,23.60464871,0.5380271351024164
2024-12-14 22:00:00,101080.5,101266.2,100884.3,101118.3,25.30751754,0.5404676201085664
2024-12-14 23:00:00,101118.4,101476.3,101049.1,101418.8,39.24150487,0.5598176397483534
2024-12-15 00:00:00,101418.8,101562.9,101232.6,101441.9,27.50213083,0.5613051121399638
2024-12-15 01:00:00,101441.9,102185.5,101418.6,102115.2,42.58192862,0.6046607468270474
2024-12-15 02:00:00,102115.2,102131.1,101770.6,101818.9,47.08361226,0.5855811767130077
2024-12-15 03:00:00,101819.0,101935.8,101725.5,101730.7,24.89970419,0.5799017366723117
2024-12-15 04:00:00,101730.8,102858.5,101730.7,102354.9,126.52885278,0.620095687617919
2024-12-15 05:00:00,102355.0,102500.0,102103.6,102158.4,34.37465719,0.6074425133775924
2024-12-15 06:00:00,102158.4,102165.8,101759.5,101759.5,44.88871562,0.5817562477060086
2024-12-15 07:00:00,101759.6,101939.2,101530.2,101731.1,41.85724843,0.5799274937700025
2024-12-15 08:00:00,101731.2,102023.1,101580.2,102023.1,33.03661087,0.598730175083872
2024-12-15 09:00:00,102023.1,102276.5,101916.8,102261.8,35.64921131,0.614100723130518
2024-12-15 10:00:00,102261.9,102450.0,102139.1,102283.2,36.02858864,0.615478727856945
2024-12-15 11:00:00,102283.2,102679.4,102235.0,102665.0,43.30383992,0.6400638776022719
2024-12-15 12:00:00,102660.9,103347.8,102535.7,102939.9,152.77517618,0.6577654429898836
2024-12-15 13:00:00,102940.0,102987.5,102486.9,102785.7,138.47331882,0.6478360818302993
2024-12-15 14:00:00,102785.7,103067.4,102642.7,103000.1,66.3545319,0.6616418861922644
2024-12-15 15:00:00,103000.2,103015.6,102702.4,102702.4,66.82230726,0.6424721662363082
2024-12-15 16:00:00,102702.5,103486.0,102587.5,103131.2,144.43082501,0.6700837749602374
2024-12-15 17:00:00,103131.3,103363.4,102964.3,103157.9,58.49516735,0.6718030612310603
2024-12-15 18:00:00,103157.2,103359.1,102980.6,103206.4,48.23119425,0.674926109326001
2024-12-15 19:00:00,103206.4,103442.2,103177.3,103248.5,61.27175438,0.6776370438578982
2024-12-15 20:00:00,103248.6,103400.0,103079.4,103158.6,33.97915042,0.6718481361520189
2024-12-15 21:00:00,103158.7,103205.2,102641.4,102866.9,71.97037237,0.6530647726614163
2024-12-15 22:00:00,102866.8,103394.0,102627.3,103270.9,72.11797535,0.6790794413285508
2024-12-15 23:00:00,103271.0,105216.6,103232.6,104469.1,421.95424585,0.7562348274596423
2024-12-16 00:00:00,104469.1,106632.8,104327.5,105444.6,346.08824861,0.8190499494516963
2024-12-16 01:00:00,105428.7,105610.7,104983.1,105517.8,89.13816052,0.8237634983290086
2024-12-16 02:00:00,105517.8,105630.2,104459.4,104586.3,103.40070355,0.7637816570828803
2024-12-16 03:00:00,104578.3,104991.2,104262.4,104573.7,54.04610628,0.7629703085056375
2024-12-16 04:00:00,104573.7,104806.2,104467.9,104682.1,35.33223789,0.7699504819796911
2024-12-16 05:00:00,104682.1,105070.8,104473.2,105028.0,40.54733592,0.792223932207319
2024-12-16 06:00:00,105028.1,105374.5,104949.2,105158.4,59.67450931,0.8006207460543344
2024-12-16 07:00:00,105158.3,105412.7,104880.0,104984.0,49.23814903,0.7893906514613935
2024-12-16 08:00:00,104984.1,105017.1,104508.2,104541.6,42.79835878,0.7609033014159969
2024-12-16 09:00:00,104541.6,104942.3,104505.3,104684.3,45.89220124,0.7700921460169872
2024-12-16 10:00:00,104684.3,104726.9,104336.1,104685.9,45.86254566,0.7701951744077475
2024-12-16 11:00:00,104685.9,104856.5,103659.9,103768.2,185.06939645,0.7111019530319324
2024-12-16 12:00:00,103768.2,104150.0,103332.5,103647.8,124.50851267,0.7033490666271728
2024-12-16 13:00:00,103647.7,104139.1,103485.9,103909.3,73.21858802,0.7201877692421621
2024-12-16 14:00:00,103899.2,105995.7,103870.8,105487.7,183.29844281,0.8218252767278182
2024-12-16 15:00:00,105492.1,106553.6,105247.8,106326.2,199.14675147,0.8758185927609676
2024-12-16 16:00:00,106335.9,107124.4,106133.4,106823.7,329.72886268,0.9078539830131941
2024-12-16 17:00:00,106823.8,107180.1,106687.8,107068.1,95.51490617,0.9235915697019266
2024-12-16 18:00:00,107068.1,107803.7,106866.5,107096.9,158.14636178,0.9254460807356225
2024-12-16 19:00:00,107090.1,107090.1,105810.1,106601.6,231.15917199,0.8935523545206931
2024-12-16 20:00:00,106601.7,106656.5,105772.2,105798.7,121.53505598,0.8418514201819739
2024-12-16 21:00:00,105819.3,106285.8,105680.0,106052.0,74.51257073,0.8581621022943137
2024-12-16 22:00:00,106052.1,106292.7,105716.8,105810.0,56.92472432,0.8425790581917231
2024-12-16 23:00:00,105810.1,106064.2,105473.1,106060.3,55.8069434,0.8586965620713861
2024-12-17 00:00:00,106060.3,106239.8,105652.8,105859.8,66.25216535,0.8457858168541572
2024-12-17 01:00:00,105859.8,106450.0,105744.6,106365.6,47.54929146,0.8783556668834561
2024-12-17 02:00:00,106365.7,106585.6,106197.7,106257.9,49.52151581,0.8714205683303603
2024-12-17 03:00:00,106257.8,107000.0,106226.9,106866.8,78.6380008,0.9106293102893169
2024-12-17 04:00:00,106866.7,106866.8,106406.5,106501.5,34.72268875,0.8871066408237122
2024-12-17 05:00:00,106501.6,106837.5,106442.3,106819.1,31.9311651,0.907557776389757
2024-12-17 06:00:00,106819.1,106854.0,106376.5,106545.4,44.12595183,0.8899334822952147
2024-12-17 07:00:00,106545.4,107150.2,106467.4,106813.9,84.72703255,0.9072229341197832
2024-12-17 08:00:00,106813.9,107516.1,106751.6,107397.6,82.71388012,0.9448089789242554
2024-12-17 09:00:00,107397.7,107471.3,107100.5,107308.5,66.44109823,0.9390715854137558
2024-12-17 10:00:00,107308.5,107339.9,106939.4,107211.7,61.92906906,0.9328383677727193
2024-12-17 11:00:00,107211.7,107327.6,106709.2,106806.7,62.27352307,0.9067593063613592
2024-12-17 12:00:00,106806.6,107179.6,106545.6,107126.8,65.01131796,0.9273714237879679
2024-12-17 13:00:00,107126.8,107645.8,106972.8,107296.3,54.61146481,0.9382859939342039
2024-12-17 14:00:00,107296.5,108384.6,107050.0,108254.7,267.49830128,1.0
2024-12-17 15:00:00,108252.9,108252.9,105714.4,106478.6,427.97528046,0.8856320469809468
2024-12-17 16:00:00,106478.5,107104.8,106135.1,107091.3,122.03497722,0.9250854813679599
2024-12-17 17:00:00,107091.4,107670.7,106713.5,107520.9,119.59227666,0.9527486042872687
2024-12-17 18:00:00,107513.1,107644.2,106422.1,106564.6,84.08382913,0.8911698229843467
2024-12-17 19:00:00,106564.7,106999.8,106217.1,106479.4,93.9682266,0.8856835611763264
2024-12-17 20:00:00,106476.9,106902.3,106159.0,106719.8,83.00622543,0.9011635768881566
2024-12-17 21:00:00,106719.8,106805.9,106245.1,106402.5,33.56171013,0.8807317591453797
2024-12-17 22:00:00,106402.5,106418.6,105210.9,105962.3,120.58270713,0.8523860731372792
2024-12-17 23:00:00,105961.5,106335.1,105543.3,106149.9,138.93354323,0.8644661519539976
2024-12-18 00:00:00,106130.4,106472.1,105615.3,106091.8,70.6099803,0.860724933514492
2024-12-18 01:00:00,106091.8,106499.9,104938.5,105355.0,89.33667606,0.813280359569084
2024-12-18 02:00:00,105333.2,105656.9,105020.8,105322.6,74.37696277,0.8111940346561755
2024-12-18 03:00:00,105310.4,105326.4,104586.8,104767.4,83.39054211,0.7754431830621323
2024-12-18 04:00:00,104767.5,104767.5,103540.4,103870.2,162.82750502,0.7176700129429415
2024-12-18 05:00:00,103870.4,104131.7,103269.1,103566.8,112.95480914,0.6981332543449007
2024-12-18 06:00:00,103566.8,104020.1,103110.0,103788.6,82.39169893,0.7124155650141347
2024-12-18 07:00:00,103790.2,104313.5,103718.8,104244.9,72.88911479,0.7417979742042664
2024-12-18 08:00:00,104244.9,104541.8,103726.1,103804.1,88.59848836,0.7134136525496312
2024-12-18 09:00:00,103804.0,104413.2,103804.0,104040.7,46.79768142,0.728648975833403
2024-12-18 10:00:00,104036.4,104669.0,103972.5,104519.9,47.36979223,0.7595059788663011
2024-12-18 11:00:00,104519.9,105018.7,104485.9,105011.3,88.37655487,0.791148573378752
2024-12-18 12:00:00,105011.3,105350.1,104677.6,104910.7,80.50888477,0.7846706633096582
2024-12-18 13:00:00,104910.7,105262.2,104524.0,104569.9,52.2300201,0.7627256160775802
2024-12-18 14:00:00,104569.9,104857.9,103854.7,104019.6,125.36898882,0.7272902889302438
2024-12-18 15:00:00,104026.2,104555.4,103653.2,104416.8,119.04415328,0.7528670869366443
2024-12-18 16:00:00,104416.8,104468.0,103412.7,104191.4,112.68782,0.7383529623881978
2024-12-18 17:00:00,104191.5,104818.3,103869.8,104662.1,84.70038842,0.7686626270951794
2024-12-18 18:00:00,104651.6,104982.8,104150.1,104809.7,98.22687272,0.7781669961428745
2024-12-18 19:00:00,104809.7,104820.4,102816.7,102829.2,432.76124126,0.650637166204112
2024-12-18 20:00:00,102819.4,102980.0,100340.0,100832.2,1432.50911725,0.5220448559856274
2024-12-18 21:00:00,100843.1,101739.0,100475.0,101006.8,270.2589896,0.5332878291274142
2024-12-18 22:00:00,101006.7,101563.6,100650.1,101149.7,129.51881167,0.5424895522772493
2024-12-18 23:00:00,101149.8,101188.3,99970.2,100202.9,217.59533954,0.48152250204446934
2024-12-19 00:00:00,100202.9,100992.3,100122.0,100804.7,134.71440048,0.520274055519424
2024-12-19 01:00:00,100820.0,100904.6,99600.0,99759.1,195.04101283,0.4529450021571574
2024-12-19 02:00:00,99759.1,100534.2,98785.3,100534.2,394.07946835,0.5028558182064045
2024-12-19 03:00:00,100534.2,101346.8,100462.6,101191.5,120.21555361,0.5451811689858788
2024-12-19 04:00:00,101191.4,101229.8,100635.6,100664.9,54.56691749,0.5112719498766877
2024-12-19 05:00:00,100664.9,101399.9,100664.9,101302.4,58.39068204,0.5523223243204953
2024-12-19 06:00:00,101302.4,101383.5,101013.2,101182.3,86.96790306,0.5445887557390037
2024-12-19 07:00:00,101182.3,101709.3,101116.6,101654.6,43.30110088,0.5750014488367455
2024-12-19 08:00:00,101654.5,101818.1,101366.7,101641.9,55.32238716,0.5741836609850799
2024-12-19 09:00:00,101641.9,101878.5,101530.9,101814.8,46.79100004,0.5853171664616834
2024-12-19 10:00:00,101814.8,102609.9,101750.9,102430.2,96.22917016,0.6249444612581053
2024-12-19 11:00:00,102427.2,102510.0,102181.7,102447.1,85.27124309,0.6260326986355182
2024-12-19 12:00:00,102450.9,102562.0,101879.3,101997.1,65.0115372,0.5970559637340069
2024-12-19 13:00:00,101997.9,102218.7,101669.5,101951.2,101.72956885,0.5941003367740523
2024-12-19 14:00:00,101949.1,102832.0,100707.4,100936.6,153.8319253,0.5287674584827786
2024-12-19 15:00:00,100946.0,101072.4,99476.5,100639.0,591.42896955,0.5096041778012455
2024-12-19 16:00:00,100635.9,101174.8,99870.2,100696.4,159.25876794,0.5133003213197934
2024-12-19 17:00:00,100701.3,100737.0,97425.7,98830.7,457.94405373,0.39316277841812775
2024-12-19 18:00:00,98819.6,99073.0,96890.0,98938.7,523.14402552,0.4001171947944904
2024-12-19 19:00:00,98938.6,99066.2,96253.4,97207.0,347.19211036,0.28860827961905255
2024-12-19 20:00:00,97207.1,97312.8,95680.1,96399.5,428.6669786,0.23661113865689617
2024-12-19 21:00:00,96426.1,98124.4,95846.1,97421.6,263.40530279,0.30242696252986256
2024-12-19 22:00:00,97426.6,98404.6,97224.9,98377.7,119.21697766,0.3639928652839397
2024-12-19 23:00:00,98380.9,98380.9,97456.6,97456.6,89.80351159,0.30468070857775786
2024-12-20 00:00:00,97456.7,97812.7,96639.8,97241.0,133.41417176,0.2907976329227223
2024-12-20 01:00:00,97250.9,97534.2,96167.0,96303.3,227.00093038,0.23041655666239552
2024-12-20 02:00:00,96334.0,97717.6,96000.0,97629.9,99.40212265,0.31583997115205026
2024-12-20 03:00:00,97630.0,97791.7,96972.9,97098.3,76.38727794,0.28160878832173214
2024-12-20 04:00:00,97111.4,97843.0,96852.7,97302.0,89.17610608,0.29472559032048273
2024-12-20 05:00:00,97302.0,97496.0,96672.7,96740.5,80.24612865,0.2585690644378192
